A,0.0,0.0,0.0,0.20551471379472183,-0.18318946410910564,-0.07254483945200295,0.31973130919315756,-0.49743823337714665,-0.08621255149794317,0.3321230370632316,-0.7996013164927461,-0.09908329635807124,0.262520857730288,-1.0,-0.09480016230725766,0.1661199873081538,-0.7028182888161102,-0.0028869297525981096,0.1677440815974351,-0.9407216937572821,-0.09846554868295171,0.18085046623974835,-0.693721939182995,-0.13416635780789155,0.16533049839979672,-0.5614163531713524,-0.13604650288746142,0.03859654994235556,-0.6960338375518716,0.00025893487577611124,0.045155961820999554,-0.9316605882832619,-0.10916769797444538,0.07790908941926906,-0.6422826447295964,-0.12726893025635758,0.06023671043458121,-0.5265811053002674,-0.10579205782895908,-0.08852138214757964,-0.6618509521550174,-0.014358681025361444,-0.0862370768948573,-0.8948518649491211,-0.13292136035593566,-0.028906578100168046,-0.6103139217982458,-0.09299987807348048,-0.03141671252356274,-0.48184451935555905,-0.027216713739345318,-0.22788658548070959,-0.6053742110293882,-0.03355045687241087,-0.20725076011877577,-0.8078016549551412,-0.1089835176262331,-0.14303059587901992,-0.6164523288688757,-0.06846876483587305,-0.13095722543763472,-0.4961447628660432,-0.011576713221789285
A,0.0,0.0,0.0,0.20886526903910804,-0.1631222337887889,-0.08346152156910794,0.33970723701980077,-0.47883189680907623,-0.09979298810122696,0.3578323809531546,-0.7910181119436963,-0.11298916987174022,0.29146514304792254,-1.0,-0.10656460181395812,0.18975589512431984,-0.7137816973230325,-0.003639776269052335,0.1912770193621077,-0.9471719406013703,-0.10414700378595168,0.19515890445343503,-0.6918266569242147,-0.14149688409026387,0.18111933542289702,-0.5674960612523491,-0.14429846939811572,0.059498443793593786,-0.7127859932894056,0.0035207990075586323,0.06785363536558767,-0.9475552551768284,-0.1140829364354992,0.09070705343496568,-0.6487835270789662,-0.132889085674536,0.07495703830546323,-0.54203057012433,-0.1089904246050406,-0.07021292388499628,-0.6841963106759049,-0.008901266205953171,-0.06813205882675481,-0.9132612424388027,-0.1368563026827774,-0.021605081806945925,-0.6156840342523813,-0.09469279094045578,-0.02490955806824888,-0.49362144238380845,-0.024282621878927657,-0.21258253194355822,-0.6345429082843469,-0.026666038908533148,-0.18864613596569077,-0.8262205040703439,-0.10560755924380293,-0.13573915438063067,-0.6237944629676488,-0.0632799710936354,-0.1292607826643927,-0.5106802102452522,-0.003552234661016721
A,0.0,0.0,0.0,0.20752235665439242,-0.15344149281559835,-0.08388736996478227,0.34881769842353666,-0.4743595317865707,-0.10118462502956549,0.37786751943353547,-0.7916081583595588,-0.11491867826258195,0.3079864017814695,-1.0,-0.1101174248324591,0.20319952919822237,-0.7177381673391677,-0.012531043364318532,0.21297625966114275,-0.9522831457087002,-0.11090232410631308,0.2148527101211155,-0.697835646822731,-0.1473179914112893,0.19760528790577922,-0.5723681162029584,-0.15040057288863604,0.07058648339201004,-0.7209789100644903,-0.0063947689659972435,0.0864946701050057,-0.9530797568503965,-0.12040771687285937,0.10737680288768221,-0.6526565169935885,-0.1373704820127067,0.08775230527322894,-0.5426855991689524,-0.11373788468478851,-0.06120683372944452,-0.6948218948955036,-0.019048053538282893,-0.05344959671369581,-0.922468251397208,-0.144330686871902,-0.005825059498329923,-0.6232838668943923,-0.10244238139903547,-0.010109868037103197,-0.4961314603326436,-0.03399071125095868,-0.20648627736520023,-0.6463995728000519,-0.03701792608509311,-0.17787558760916022,-0.8386083177838513,-0.11795069968300137,-0.1226694403635772,-0.6319407488695878,-0.07662518900984097,-0.11535546820220226,-0.5120338804178999,-0.01794592275912677
A,0.0,0.0,0.0,0.20815699405625868,-0.15443154735894946,-0.08509148126524138,0.34471637106856357,-0.4755074547843176,-0.10302263932818104,0.3681548021017503,-0.7917103376934079,-0.1168348238145619,0.3006060876443639,-1.0,-0.11083246400034022,0.1961764144472618,-0.7125225179527389,-0.013507528923751172,0.20623180204124744,-0.9441431525561632,-0.11128394347796243,0.20974427672733043,-0.686308290253075,-0.14369536997791832,0.19210897395546545,-0.5688405110676387,-0.14429101477209766,0.06562133252499917,-0.7137560016468179,-0.006901558809197104,0.08144027708260633,-0.9473824987099859,-0.12319538790468382,0.10451528368800828,-0.6429540376066871,-0.13868354034982333,0.08382321275750118,-0.5426861750617913,-0.11317310371289269,-0.06473981438871461,-0.6868564825934163,-0.018974148369687815,-0.055972709351517595,-0.9160140203603239,-0.14793704895395776,-0.007469604456104991,-0.6126830643605513,-0.10412426325886476,-0.014601197711648384,-0.49347537035577094,-0.033052767498442936,-0.20932159720961746,-0.6390297056689933,-0.036033286426357176,-0.17976858582876964,-0.8328182443951866,-0.11768185075217533,-0.12513865232688398,-0.6256094845627123,-0.07464302260039021,-0.12185128077572374,-0.5106227289792887,-0.01435430281131898
A,0.0,0.0,0.0,0.21194814350149638,-0.16499307677837052,-0.07778659562505104,0.3382584871773448,-0.4865836502732995,-0.0913207540767265,0.35825506998194856,-0.7921611202553293,-0.1024196024433,0.2988928226003517,-1.0,-0.09380407722919992,0.1824600619095097,-0.7179501132110947,-0.005071967823212232,0.19536088821903105,-0.9461771420896444,-0.10264045493913689,0.2010483967658266,-0.6877656993783771,-0.134742073000446,0.182131793896621,-0.5638258700371354,-0.13393141547256046,0.053721133911928336,-0.7157954324300371,-0.0006632021751526988,0.0729552435726321,-0.9486299899199843,-0.11455183897129141,0.09637171207885173,-0.6480058289272392,-0.12926994116289536,0.07250139413653534,-0.5410971552508212,-0.1033945589491842,-0.07556265705926479,-0.6866408471801996,-0.015095190551663064,-0.0649419406725743,-0.9172897599973523,-0.140566101853514,-0.015497833898111334,-0.6172563494505635,-0.09754749752910703,-0.024553452458700515,-0.493982294542142,-0.02746427229867223,-0.21732334820581506,-0.6357691019547556,-0.034190105463396174,-0.18718439038137666,-0.8324873761228598,-0.11265316866232354,-0.13082985361794802,-0.6303178326737686,-0.07035713974590646,-0.12736494337211807,-0.5159727489326849,-0.011125880571584522
A,0.0,0.0,0.0,0.21475663316383958,-0.1821699053091975,-0.07402299247638093,0.3324955943203295,-0.49514789428308015,-0.08869507613258197,0.34972501367558523,-0.7906758769140769,-0.10217061552028744,0.28951678521533897,-1.0,-0.09658394579193263,0.15574006934349918,-0.7164883521182411,-0.0038762341430610666,0.18302882094235084,-0.9473317256608923,-0.10132912262310764,0.20665566694435308,-0.697233047324393,-0.13445596791810033,0.18144431148175472,-0.5632856391406965,-0.13303424741231779,0.0338750003030041,-0.7106476450117041,-0.0012683459770971841,0.06416798709121717,-0.9456388417324725,-0.11409303162249113,0.09966375634591595,-0.6528473901650524,-0.13311420262023113,0.06318781931582482,-0.5381064021131102,-0.11150194252878044,-0.09035077371087914,-0.6816909568223192,-0.016861814316633937,-0.06847897797927775,-0.91965139175845,-0.13803289348898024,-0.01119428461539083,-0.6293585120316869,-0.09765233826224026,-0.0308796532340234,-0.5015911755508816,-0.031200678678462854,-0.2316394915752739,-0.6318871822799969,-0.03688420556240097,-0.18562771239173664,-0.8355649248913427,-0.1111546114495283,-0.12448494352407509,-0.6399515355035968,-0.06800457346291382,-0.12943113201525203,-0.5213187627413226,-0.009780395359020576
A,0.0,0.0,0.0,0.2098026248266283,-0.18692295127860759,-0.07499532244329714,0.31754702351784914,-0.49914397409278627,-0.09150074044631869,0.33353875359273294,-0.789408641249067,-0.10789151123105503,0.26935897497337274,-1.0,-0.10508257014328912,0.13518964358411878,-0.7219509243761913,-0.0016092507694542397,0.16377690531159383,-0.9517128105964306,-0.10401853438349073,0.1965523441771269,-0.7025896031689931,-0.14051913736558388,0.171956026186765,-0.563231101435975,-0.13991158760446043,0.015805229445693774,-0.7101977905066786,-0.000305289542312922,0.04849884964654736,-0.9428265747821597,-0.11771857432936961,0.0897552249129697,-0.6485052194217842,-0.13930501128077521,0.04977669844365824,-0.5305000413336513,-0.1181005611641025,-0.10778548274310078,-0.6732754582344421,-0.01802089966174608,-0.08046353992571124,-0.9052345175524249,-0.1439771365852365,-0.01918939717964723,-0.6148091084191656,-0.10411130421935022,-0.04261788976335187,-0.48878540167323414,-0.03641119518437316,-0.2492343040950666,-0.6148324709176829,-0.04012871220105798,-0.19673874496657964,-0.8185167169659263,-0.11486947270729338,-0.1341130716973115,-0.6257421586868759,-0.069573669031354,-0.14348944574169542,-0.5096810599625481,-0.009414161291927316
A,0.0,0.0,0.0,0.20423793245259877,-0.2022261022446046,-0.06222804851519438,0.2970200169026056,-0.5195418198094983,-0.0712175626077014,0.3111454484563445,-0.798167174202681,-0.08255218572080263,0.2500464074287436,-1.0,-0.07392078901980018,0.10278387005031192,-0.7383847104136049,0.00931088630125439,0.14515758932647319,-0.9576386526716539,-0.07890041595659074,0.18557926772612285,-0.7124434122256256,-0.10092082295428562,0.15128660177638953,-0.5887368614963977,-0.09380394203241492,-0.011494902959491113,-0.7218315492142955,0.0043084537143568595,0.03345147449379039,-0.9389332775299573,-0.1018668161702164,0.08035065028977627,-0.6454724932716803,-0.11699955782819073,0.025358554197009078,-0.5472937651846723,-0.09588303523832696,-0.13297980534532783,-0.6788203968880461,-0.018095879362792992,-0.08824041815365696,-0.900941500178964,-0.13868142162324582,-0.02480954270049019,-0.6106037995312193,-0.0970353369962949,-0.06748276410927227,-0.49807017813180965,-0.03198210467091004,-0.2764240061437578,-0.610854268352295,-0.04327528807104852,-0.2085962161836793,-0.8209858937575898,-0.11408058610773655,-0.1426066956779585,-0.6331330660049981,-0.06538054075066092,-0.16676446396844416,-0.522213352573648,-0.0054123328376540015
A,0.0,0.0,0.0,0.19943637449783366,-0.2079283078374793,-0.06030139134846021,0.28185030189031973,-0.5282239740099962,-0.0677005659171155,0.29375935868066655,-0.8019742034030318,-0.07757457336953752,0.23675183297400978,-1.0,-0.06717095569247486,0.0854563503159214,-0.7376914611685286,0.01072483186529736,0.1415826938424146,-0.9498097122941949,-0.07597995739821017,0.1809254416610862,-0.7049332271951021,-0.0948906183247178,0.140252214235834,-0.5843093346663197,-0.08737538450734918,-0.025806388442103822,-0.7174455195325773,0.003947173784222342,0.0337737713264863,-0.9301457072260472,-0.10349288239612571,0.08231106644494193,-0.6349791017645043,-0.11742643997776489,0.019502597163218217,-0.5411802137932997,-0.09657894728149782,-0.14465726712089685,-0.6693711996211003,-0.020201026658957937,-0.08638149318563887,-0.8915756783018314,-0.14257239602838095,-0.021080286250206682,-0.6062125589683945,-0.10152424726298488,-0.0759496871674558,-0.5008702298614113,-0.03847454937537929,-0.2870965130441612,-0.593765475828283,-0.04664625357030916,-0.20514455142835397,-0.8018072436314537,-0.1203995024217289,-0.1388187727386793,-0.6167992620660737,-0.07396963279368983,-0.1763710940346909,-0.5118177033482197,-0.01674913306613507
A,0.0,0.0,0.0,0.19300456379387507,-0.2134787175757346,-0.059082104827952335,0.26868558142177823,-0.5301329482785476,-0.06721997053445378,0.27745661333005023,-0.8008895055711976,-0.07867435843819358,0.21677018439548823,-1.0,-0.07012925941359897,0.07430396048003156,-0.7335686595172805,0.014346405083473917,0.1317415904103304,-0.9458929784392023,-0.07288249843980961,0.17467654571843835,-0.7084644684396193,-0.0931188937539465,0.13549605592214167,-0.5887527839868041,-0.08649201402761696,-0.03276958754982361,-0.7128166863700963,0.00630130771496484,0.028209571816633375,-0.9262937919386341,-0.10208580342733974,0.08026682547624234,-0.6357349352386183,-0.11758945895590983,0.018948237844407856,-0.5365735215324868,-0.09731158594097077,-0.14896039640868977,-0.6629274816397418,-0.019312627902122598,-0.08906369987488809,-0.8868748762028849,-0.14295746508637322,-0.021846576409040377,-0.6045510590182029,-0.10360660627946407,-0.07558097243125142,-0.4959064084741606,-0.040978964904921644,-0.28929683137820367,-0.5837767192711631,-0.0471178976090617,-0.20357429348243325,-0.7903479860085836,-0.12255435296542914,-0.13585004262751532,-0.6065942781401548,-0.07751399661713322,-0.1736634495704706,-0.4998973352916534,-0.020766962219216905
